"Date","Time","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_pct","F_DO_pct","DO_mgl","F_DO_mgl","Depth","F_Depth","pH","F_pH","Turb","F_Turb","ChlFluor","F_ChlFluor","fDOMQSU","fDOMRFU"
2025-04-25,"13:15","","26.24","0","52.361","0","34.45","0","82.9","0","5.52","0","2.083","0","7.55","0","14.78","0","2.61","0","42.21","14"
2025-04-25,"13:30","","26.3","0","52.407","0","34.48","0","81.7","0","5.43","0","2.071","0","7.54","0","12.3","0","2.64","0","42.57","14.12"
2025-04-25,"13:45","","26.329","0","52.315","0","34.41","0","65.7","0","4.37","0","2.121","0","7.48","0","10.3","0","1.82","0","41.94","13.91"
2025-04-25,"14:00","","26.223","0","51.199","0","33.59","0","80.8","0","5.41","0","2.221","0","7.54","0","15.95","0","2.87","0","42.46","14.08"
2025-04-25,"14:15","","26.274","0","52.57","0","34.6","0","83.1","0","5.52","0","2.329","0","7.56","0","14.66","0","2.94","0","40.41","13.4"
2025-04-25,"14:30","","26.244","0","52.542","0","34.58","0","84","0","5.58","0","2.444","0","7.57","0","16.43","0","2.97","0","40.42","13.4"
2025-04-25,"14:45","","26.204","0","52.546","0","34.58","0","84","0","5.59","0","2.548","0","7.57","0","16.05","0","3.15","0","40.28","13.35"
2025-04-25,"15:00","","26.208","0","52.684","0","34.69","0","84.5","0","5.62","0","2.646","0","7.58","0","16.42","0","3.26","0","38.9","12.9"
2025-04-25,"15:15","","26.174","0","52.729","0","34.72","0","84.7","0","5.63","0","2.739","0","7.59","0","16.34","0","3.24","0","38.12","12.64"
2025-04-25,"15:30","","26.184","0","52.819","0","34.79","0","84.8","0","5.64","0","2.826","0","7.59","0","19.19","0","3.49","0","37.24","12.34"
2025-04-25,"15:45","","26.123","0","52.829","0","34.8","0","84","0","5.59","0","2.916","0","7.59","0","18.81","0","3.02","0","37.64","12.48"
2025-04-25,"16:00","","26.074","0","52.867","0","34.83","0","84.4","0","5.62","0","3.002","0","7.59","0","15.9","0","3.2","0","37.18","12.32"
2025-04-25,"16:15","","26.213","0","53.04","0","34.95","0","85.7","0","5.69","0","3.079","0","7.6","0","17.15","0","2.91","0","35.81","11.87"
2025-04-25,"16:30","","26.184","0","53.093","0","34.99","0","85.7","0","5.69","0","3.158","0","7.61","0","18.56","0","3.34","0","35.35","11.71"
2025-04-25,"16:45","","26.113","0","53.127","0","35.02","0","85.9","0","5.71","0","3.233","0","7.62","0","24.24","0","3.71","0","34.02","11.27"
2025-04-25,"17:00","","26.106","0","53.171","0","35.05","0","87.2","0","5.8","0","3.311","0","7.62","0","17.64","0","3.36","0","33.15","10.98"
2025-04-25,"17:15","","26.105","0","53.314","0","35.16","0","87.7","0","5.83","0","3.382","0","7.64","0","13.1","0","3.16","0","33.54","11.11"
2025-04-25,"17:30","","26.107","0","53.421","0","35.24","0","87.7","0","5.82","0","3.461","0","7.64","0","12.23","0","3.29","0","33.06","10.95"
2025-04-25,"17:45","","26.079","0","53.549","0","35.33","0","88","0","5.84","0","3.532","0","7.66","0","12.75","0","3.15","0","31.49","10.43"
2025-04-25,"18:00","","25.966","0","53.524","0","35.32","0","87.4","0","5.81","0","3.595","0","7.65","0","15.98","0","3.43","0","31.11","10.3"
2025-04-25,"18:15","","25.927","0","53.556","0","35.34","0","86.4","0","5.75","0","3.657","0","7.65","0","16.8","0","3.37","0","30.56","10.12"
2025-04-25,"18:30","","25.88","0","53.7","0","35.45","0","85.8","0","5.71","0","3.713","0","7.66","0","13.73","0","3.27","0","29.49","9.76"
2025-04-25,"18:45","","25.821","0","53.803","0","35.53","0","85.6","0","5.7","0","3.761","0","7.67","0","14.16","0","3.07","0","28.65","9.48"
2025-04-25,"19:00","","25.771","0","53.899","0","35.6","0","85.9","0","5.72","0","3.801","0","7.68","0","12.18","0","2.8","0","27.66","9.15"
2025-04-25,"19:15","","25.7","0","54.04","0","35.71","0","84.9","0","5.66","0","3.842","0","7.69","0","10.41","0","3.03","0","26.44","8.74"
2025-04-25,"19:30","","25.638","0","54.16","0","35.8","0","85.5","0","5.7","0","3.87","0","7.71","0","10.68","0","2.68","0","25.09","8.29"
2025-04-25,"19:45","","25.586","0","54.244","0","35.86","0","86.7","0","5.78","0","3.897","0","7.72","0","7.66","0","2.57","0","24.01","7.94"
2025-04-25,"20:00","","25.558","0","54.287","0","35.89","0","85.3","0","5.69","0","3.913","0","7.72","0","8.06","0","2.49","0","23.22","7.67"
2025-04-25,"20:15","","25.511","0","54.344","0","35.94","0","84.9","0","5.67","0","3.916","0","7.72","0","7.92","0","2.28","0","22.79","7.53"
2025-04-25,"20:30","","25.495","0","54.292","0","35.9","0","83.6","0","5.59","0","3.904","0","7.72","0","5.92","0","2.13","0","23.56","7.78"
2025-04-25,"20:45","","25.491","0","54.33","0","35.93","0","68.6","0","4.59","0","3.872","0","7.67","0","3.28","0","0.77","0","23.09","7.63"
2025-04-25,"21:00","","25.496","0","54.328","0","35.93","0","83.9","0","5.61","0","3.821","0","7.74","0","7.54","0","1.84","0","22.7","7.5"
2025-04-25,"21:15","","25.482","0","54.004","0","35.69","0","87.1","0","5.83","0","3.763","0","7.73","0","8.51","0","2.38","0","24.31","8.03"
2025-04-25,"21:30","","25.533","0","54.087","0","35.75","0","87.2","0","5.82","0","3.705","0","7.72","0","10.44","0","2.35","0","25.2","8.33"
2025-04-25,"21:45","","25.65","0","53.932","0","35.63","0","87.8","0","5.86","0","3.646","0","7.7","0","10.88","0","2.67","0","27.72","9.17"
2025-04-25,"22:00","","25.759","0","53.748","0","35.49","0","87.6","0","5.84","0","3.584","0","7.68","0","13.39","0","2.7","0","29.56","9.79"
2025-04-25,"22:15","","25.812","0","53.669","0","35.43","0","87.3","0","5.82","0","3.514","0","7.67","0","13.01","0","2.71","0","30.5","10.1"
2025-04-25,"22:30","","25.844","0","53.592","0","35.37","0","86.9","0","5.79","0","3.432","0","7.66","0","12.18","0","2.65","0","31.69","10.49"
2025-04-25,"22:45","","25.891","0","53.472","0","35.28","0","86.6","0","5.77","0","3.35","0","7.65","0","22.99","0","3.18","0","31.05","10.28"
2025-04-25,"23:00","","25.957","0","53.346","0","35.18","0","86.6","0","5.77","0","3.264","0","7.64","0","28.11","0","3.68","0","31.49","10.43"
2025-04-25,"23:15","","25.981","0","53.283","0","35.14","0","86.8","0","5.78","0","3.18","0","7.63","0","28.06","0","3.52","0","32.13","10.64"
2025-04-25,"23:30","","26.009","0","53.242","0","35.11","0","86.7","0","5.77","0","3.09","0","7.63","0","22.81","0","3.27","0","33.48","11.09"
2025-04-25,"23:45","","26.047","0","53.167","0","35.05","0","86.3","0","5.74","0","2.999","0","7.62","0","23.44","0","3.46","0","34.14","11.31"
2025-04-26,"00:00","","26.066","0","53.098","0","35","0","85.8","0","5.71","0","2.899","0","7.61","0","25.69","0","3.34","0","34.87","11.55"
2025-04-26,"00:15","","26.091","0","52.991","0","34.92","0","84.5","0","5.62","0","2.801","0","7.6","0","29.39","0","3.34","0","35.71","11.83"
2025-04-26,"00:30","","26.086","0","52.96","0","34.89","0","83.9","0","5.59","0","2.692","0","7.59","0","23.84","0","3.16","0","36.61","12.13"
2025-04-26,"00:45","","26.091","0","52.936","0","34.88","0","83.7","0","5.57","0","2.583","0","7.59","0","63.09","0","3.02","0","37.56","12.45"
2025-04-26,"01:00","","26.068","0","52.866","0","34.83","0","82.2","0","5.48","0","2.479","0","7.57","0","19.6","0","2.96","0","38.44","12.74"
2025-04-26,"01:15","","26.022","0","52.815","0","34.79","0","80.9","0","5.39","0","2.38","0","7.56","0","23.06","0","2.97","0","39.19","12.99"
2025-04-26,"01:30","","25.986","0","52.78","0","34.76","0","79.4","0","5.29","0","2.295","0","7.55","0","18.91","0","2.73","0","40.79","13.53"
2025-04-26,"01:45","","25.943","0","52.763","0","34.75","0","77.9","0","5.2","0","2.224","0","7.53","0","17.77","0","2.79","0","41.15","13.64"
2025-04-26,"02:00","","25.918","0","52.758","0","34.75","0","76.6","0","5.11","0","2.176","0","7.52","0","18.1","0","2.63","0","41.98","13.92"
2025-04-26,"02:15","","25.905","0","52.744","0","34.74","0","74.6","0","4.98","0","2.165","0","7.51","0","15.1","0","2.6","0","43.31","14.37"
2025-04-26,"02:30","","25.893","0","52.749","0","34.74","0","61.1","0","4.08","0","2.204","0","7.44","0","7.21","0","1.35","0","45.04","14.94"
2025-04-26,"02:45","","25.858","0","52.823","0","34.8","0","75.5","0","5.04","0","2.283","0","7.52","0","13.06","0","2.48","0","42.92","14.23"
2025-04-26,"03:00","","25.808","0","52.87","0","34.84","0","75.4","0","5.04","0","2.383","0","7.52","0","13.81","0","2.57","0","42.07","13.95"
2025-04-26,"03:15","","25.81","0","52.875","0","34.84","0","73.4","0","4.91","0","2.483","0","7.52","0","16.91","0","2.34","0","41.84","13.88"
2025-04-26,"03:30","","25.786","0","52.952","0","34.9","0","74.4","0","4.97","0","2.584","0","7.53","0","17.21","0","2.59","0","40.24","13.34"
2025-04-26,"03:45","","25.786","0","52.964","0","34.91","0","74.4","0","4.98","0","2.671","0","7.53","0","16.45","0","2.41","0","40.29","13.36"
2025-04-26,"04:00","","25.784","0","53.041","0","34.96","0","75.2","0","5.02","0","2.758","0","7.55","0","22.29","0","2.56","0","37.69","12.49"
2025-04-26,"04:15","","25.707","0","53.151","0","35.05","0","74.4","0","4.97","0","2.842","0","7.54","0","27.26","0","2.83","0","36.89","12.23"
2025-04-26,"04:30","","25.651","0","53.188","0","35.07","0","75.8","0","5.08","0","2.928","0","7.56","0","24.23","0","2.86","0","36.58","12.12"
2025-04-26,"04:45","","25.638","0","53.244","0","35.12","0","73.9","0","4.95","0","3.008","0","7.55","0","20.82","0","2.71","0","37.39","12.39"
2025-04-26,"05:00","","25.64","0","53.27","0","35.14","0","74.2","0","4.97","0","3.086","0","7.56","0","22.08","0","2.49","0","36.38","12.05"
2025-04-26,"05:15","","25.615","0","53.331","0","35.18","0","73.8","0","4.94","0","3.16","0","7.56","0","24.77","0","2.8","0","35.33","11.71"
2025-04-26,"05:30","","25.581","0","53.403","0","35.24","0","74.1","0","4.97","0","3.234","0","7.57","0","26.96","0","2.97","0","34.35","11.38"
2025-04-26,"05:45","","25.546","0","53.455","0","35.28","0","74.3","0","4.98","0","3.306","0","7.58","0","21.85","0","2.64","0","34.23","11.34"
2025-04-26,"06:00","","25.503","0","53.507","0","35.32","0","74.3","0","4.98","0","3.376","0","7.58","0","26.3","0","2.93","0","33.68","11.16"
2025-04-26,"06:15","","25.432","0","53.613","0","35.4","0","75.3","0","5.05","0","3.447","0","7.6","0","19.87","0","2.64","0","32.95","10.91"
2025-04-26,"06:30","","25.382","0","53.714","0","35.47","0","74.4","0","4.99","0","3.513","0","7.6","0","17.12","0","2.23","0","32.32","10.7"
2025-04-26,"06:45","","25.347","0","53.772","0","35.52","0","74.3","0","4.99","0","3.574","0","7.61","0","14.98","0","2.29","0","32.16","10.65"
2025-04-26,"07:00","","25.327","0","53.823","0","35.55","0","73.8","0","4.96","0","3.631","0","7.61","0","24.61","0","2.46","0","31","10.27"
2025-04-26,"07:15","","25.321","0","53.837","0","35.57","0","73.2","0","4.91","0","3.677","0","7.61","0","15.25","0","2.16","0","31.42","10.41"
2025-04-26,"07:30","","25.288","0","53.898","0","35.61","0","72.5","0","4.87","0","3.715","0","7.61","0","16.03","0","2.5","0","30.87","10.22"
2025-04-26,"07:45","","25.23","0","54.019","0","35.7","0","74.2","0","4.98","0","3.745","0","7.64","0","14.68","0","2.06","0","28.61","9.47"
2025-04-26,"08:00","","25.195","0","54.082","0","35.75","0","77.6","0","5.21","0","3.775","0","7.66","0","13.07","0","2.35","0","28.41","9.4"
2025-04-26,"08:15","","25.191","0","54.086","0","35.75","0","75.3","0","5.06","0","3.79","0","7.65","0","10.1","0","2.21","0","28.23","9.34"
2025-04-26,"08:30","","25.182","0","54.139","0","35.79","0","65.3","0","4.39","0","3.792","0","7.62","0","6.8","0","1.01","0","28.27","9.35"
2025-04-26,"08:45","","25.179","0","54.156","0","35.81","0","66","0","4.44","0","3.778","0","7.62","0","10.06","0","1.35","0","26.32","8.71"
2025-04-26,"09:00","","25.185","0","54.128","0","35.78","0","64","0","4.3","0","3.745","0","7.63","0","15.25","0","1.79","0","25.97","8.59"
2025-04-26,"09:15","","25.232","0","54.114","0","35.77","0","78.4","0","5.26","0","3.696","0","7.66","0","7.06","0","2.19","0","27.7","9.17"
2025-04-26,"09:30","","25.251","0","54.068","0","35.74","0","78.6","0","5.28","0","3.64","0","7.65","0","12.99","0","2.21","0","27.97","9.26"
2025-04-26,"09:45","","25.332","0","53.95","0","35.65","0","79.6","0","5.34","0","3.577","0","7.64","0","13.79","0","2.3","0","29.31","9.7"
2025-04-26,"10:00","","25.422","0","53.738","0","35.49","0","79.1","0","5.3","0","3.51","0","7.62","0","15.62","0","2.41","0","32.13","10.64"
2025-04-26,"10:15","","25.458","0","53.626","0","35.41","0","78.3","0","5.25","0","3.437","0","7.6","0","15.43","0","2.4","0","33.61","11.13"
2025-04-26,"10:30","","25.459","0","53.594","0","35.38","0","77.9","0","5.22","0","3.362","0","7.6","0","14.58","0","2.3","0","34.31","11.37"
2025-04-26,"10:45","","25.526","0","53.511","0","35.32","0","78.5","0","5.26","0","3.279","0","7.59","0","19.29","0","2.52","0","33.93","11.24"
2025-04-26,"11:00","","25.593","0","53.433","0","35.26","0","79","0","5.29","0","3.195","0","7.58","0","21.53","0","2.63","0","34.46","11.42"
2025-04-26,"11:15","","25.663","0","53.399","0","35.23","0","79.6","0","5.33","0","3.108","0","7.58","0","23.95","0","2.77","0","34.36","11.38"
2025-04-26,"11:30","","25.743","0","53.353","0","35.2","0","80.1","0","5.35","0","3.011","0","7.57","0","27.07","0","2.83","0","34.47","11.42"
2025-04-26,"11:45","","25.79","0","53.34","0","35.18","0","80.2","0","5.36","0","2.915","0","7.57","0","23.12","0","2.76","0","35.39","11.73"
2025-04-26,"12:00","","25.867","0","53.266","0","35.13","0","80.2","0","5.35","0","2.801","0","7.56","0","22.11","0","2.78","0","36.12","11.97"
2025-04-26,"12:15","","25.962","0","53.192","0","35.07","0","80.7","0","5.37","0","2.695","0","7.55","0","18.64","0","2.7","0","37.84","12.54"
2025-04-26,"12:30","","26.036","0","53.085","0","34.99","0","80","0","5.32","0","2.573","0","7.53","0","19.09","0","2.7","0","38.89","12.89"
2025-04-26,"12:45","","26.169","0","53.066","0","34.97","0","81.5","0","5.42","0","2.453","0","7.53","0","17.64","0","2.82","0","39.55","13.11"
2025-04-26,"13:00","","26.282","0","53.021","0","34.93","0","82.4","0","5.46","0","2.331","0","7.53","0","16.56","0","2.84","0","39.86","13.22"
2025-04-26,"13:15","","26.409","0","52.964","0","34.89","0","83.2","0","5.51","0","2.228","0","7.53","0","15.69","0","2.74","0","40.7","13.5"
2025-04-26,"13:30","","26.516","0","52.918","0","34.85","0","83.1","0","5.49","0","2.13","0","7.52","0","16.81","0","2.74","0","40.74","13.51"
2025-04-26,"13:45","","26.636","0","52.866","0","34.81","0","83.1","0","5.48","0","2.053","0","7.51","0","15.68","0","2.75","0","41.3","13.7"
2025-04-26,"14:00","","26.736","0","52.836","0","34.79","0","83.3","0","5.49","0","2.001","0","7.5","0","14.48","0","3.14","0","42.1","13.96"
2025-04-26,"14:15","","26.816","0","52.851","0","34.79","0","80.3","0","5.28","0","1.982","0","7.5","0","14.08","0","2.84","0","42","13.93"
2025-04-26,"14:30","","26.888","0","52.891","0","34.82","0","76.9","0","5.05","0","2.026","0","7.48","0","13.6","0","2.39","0","41.51","13.77"
2025-04-26,"14:45","","26.79","0","52.877","0","34.82","0","83.2","0","5.47","0","2.115","0","7.49","0","15.39","0","3.48","0","41.45","13.75"
2025-04-26,"15:00","","26.823","0","53.063","0","34.95","0","85","0","5.58","0","2.223","0","7.52","0","17.7","0","3.32","0","39.57","13.12"
2025-04-26,"15:15","","26.766","0","53.058","0","34.95","0","84.9","0","5.59","0","2.338","0","7.53","0","15.58","0","3.05","0","40.27","13.35"
2025-04-26,"15:30","","26.649","0","52.989","0","34.9","0","83.3","0","5.49","0","2.44","0","7.51","0","18.05","0","3.11","0","40.43","13.41"
2025-04-26,"15:45","","26.678","0","53.035","0","34.93","0","84.9","0","5.59","0","2.54","0","7.53","0","17.34","0","3.44","0","39.12","12.97"
2025-04-26,"16:00","","26.612","0","53.156","0","35.03","0","84.2","0","5.55","0","2.643","0","7.53","0","16.52","0","3.33","0","38.79","12.86"
2025-04-26,"16:15","","26.568","0","53.242","0","35.09","0","83.7","0","5.52","0","2.741","0","7.54","0","20.9","0","3.71","0","36.25","12.01"
2025-04-26,"16:30","","26.543","0","53.276","0","35.12","0","83.7","0","5.52","0","2.839","0","7.54","0","16.9","0","3.14","0","37.08","12.29"
2025-04-26,"16:45","","26.485","0","53.336","0","35.16","0","83.8","0","5.53","0","2.932","0","7.55","0","18.01","0","3.19","0","36.58","12.12"
2025-04-26,"17:00","","26.492","0","53.436","0","35.24","0","83.8","0","5.53","0","3.017","0","7.56","0","18.45","0","3.4","0","35.24","11.68"
2025-04-26,"17:15","","26.54","0","53.542","0","35.31","0","84.7","0","5.58","0","3.102","0","7.57","0","22.7","0","3.58","0","34.6","11.46"
2025-04-26,"17:30","","26.402","0","53.535","0","35.31","0","84","0","5.55","0","3.181","0","7.58","0","23.63","0","3.58","0","33.89","11.23"
2025-04-26,"17:45","","26.363","0","53.617","0","35.38","0","85.2","0","5.62","0","3.267","0","7.59","0","23.15","0","3.59","0","32.55","10.78"
2025-04-26,"18:00","","26.332","0","53.733","0","35.46","0","85.6","0","5.66","0","3.353","0","7.61","0","16.33","0","3.34","0","32.66","10.82"
2025-04-26,"18:15","","26.264","0","53.825","0","35.53","0","84.7","0","5.6","0","3.434","0","7.62","0","16.68","0","3.32","0","31.58","10.46"
2025-04-26,"18:30","","26.243","0","53.882","0","35.58","0","86.1","0","5.69","0","3.513","0","7.63","0","18.62","0","3.43","0","30.69","10.16"
2025-04-26,"18:45","","26.188","0","53.872","0","35.57","0","85.2","0","5.64","0","3.585","0","7.62","0","18.35","0","3.67","0","30.87","10.22"
2025-04-26,"19:00","","26.091","0","53.964","0","35.64","0","84.4","0","5.59","0","3.65","0","7.63","0","20.38","0","3.13","0","29.93","9.91"
2025-04-26,"19:15","","26.022","0","54.118","0","35.76","0","85.2","0","5.65","0","3.711","0","7.65","0","14.06","0","3.28","0","28.18","9.32"
2025-04-26,"19:30","","26.005","0","54.226","0","35.84","0","85.2","0","5.64","0","3.765","0","7.66","0","13.11","0","3.12","0","27.25","9.01"
2025-04-26,"19:45","","25.928","0","54.313","0","35.9","0","85","0","5.64","0","3.818","0","7.68","0","12.57","0","2.9","0","25.95","8.58"
2025-04-26,"20:00","","25.86","0","54.413","0","35.98","0","85.9","0","5.71","0","3.861","0","7.69","0","14.58","0","2.97","0","24.43","8.07"
2025-04-26,"20:15","","25.809","0","54.51","0","36.05","0","84.9","0","5.64","0","3.899","0","7.71","0","11.84","0","2.42","0","22.75","7.51"
2025-04-26,"20:30","","25.759","0","54.578","0","36.11","0","83","0","5.51","0","3.929","0","7.72","0","10.47","0","1.97","0","22.27","7.36"
2025-04-26,"20:45","","25.694","0","54.632","0","36.15","0","84.1","0","5.59","0","3.951","0","7.73","0","11.03","0","2.27","0","21.15","6.98"
2025-04-26,"21:00","","25.663","0","54.665","0","36.17","0","83","0","5.52","0","3.963","0","7.73","0","10.89","0","1.79","0","20.81","6.87"
2025-04-26,"21:15","","25.609","0","54.707","0","36.21","0","86","0","5.72","0","3.961","0","7.75","0","13.02","0","2.43","0","19.29","6.36"
2025-04-26,"21:30","","25.583","0","54.72","0","36.22","0","83.3","0","5.55","0","3.939","0","7.75","0","7.08","0","1.87","0","19.09","6.29"
2025-04-26,"21:45","","25.565","0","54.671","0","36.18","0","70.6","0","4.7","0","3.894","0","7.71","0","3.04","0","0.95","0","19.66","6.48"
2025-04-26,"22:00","","25.568","0","54.633","0","36.15","0","84.5","0","5.63","0","3.84","0","7.75","0","5.83","0","1.7","0","20.45","6.75"
2025-04-26,"22:15","","25.604","0","54.553","0","36.09","0","86.4","0","5.76","0","3.781","0","7.74","0","6.83","0","1.75","0","21.95","7.25"
2025-04-26,"22:30","","25.643","0","54.551","0","36.09","0","87.6","0","5.83","0","3.725","0","7.73","0","13.36","0","2.57","0","22.34","7.38"
2025-04-26,"22:45","","25.779","0","54.351","0","35.94","0","87.3","0","5.8","0","3.663","0","7.7","0","13.05","0","2.72","0","25.43","8.41"
2025-04-26,"23:00","","25.846","0","54.259","0","35.87","0","86.7","0","5.76","0","3.596","0","7.68","0","14.34","0","2.8","0","26.8","8.86"
2025-04-26,"23:15","","25.891","0","54.171","0","35.8","0","86.1","0","5.72","0","3.524","0","7.67","0","13.2","0","2.68","0","28.38","9.39"
2025-04-26,"23:30","","25.945","0","54.083","0","35.73","0","85.7","0","5.69","0","3.441","0","7.66","0","19.47","0","3.13","0","28.44","9.41"
2025-04-26,"23:45","","25.998","0","53.949","0","35.63","0","85","0","5.64","0","3.353","0","7.64","0","28.28","0","3.72","0","28.89","9.56"
2025-04-27,"00:00","","26.035","0","53.845","0","35.55","0","84.9","0","5.63","0","3.271","0","7.62","0","31.55","0","3.78","0","29.81","9.87"
2025-04-27,"00:15","","26.066","0","53.769","0","35.5","0","85","0","5.64","0","3.18","0","7.61","0","28.59","0","3.59","0","31.08","10.29"
2025-04-27,"00:30","","26.111","0","53.709","0","35.45","0","85","0","5.63","0","3.079","0","7.6","0","27.93","0","3.52","0","31.96","10.58"
2025-04-27,"00:45","","26.142","0","53.658","0","35.41","0","84.6","0","5.6","0","2.982","0","7.6","0","26.68","0","3.7","0","32.68","10.82"
2025-04-27,"01:00","","26.185","0","53.58","0","35.35","0","83.9","0","5.56","0","2.875","0","7.58","0","27.86","0","3.4","0","33.58","11.12"
2025-04-27,"01:15","","26.182","0","53.492","0","35.29","0","82.7","0","5.48","0","2.763","0","7.57","0","24.91","0","3.42","0","35.35","11.71"
2025-04-27,"01:30","","26.187","0","53.472","0","35.27","0","82.5","0","5.47","0","2.644","0","7.57","0","22.85","0","3","0","35.86","11.88"
2025-04-27,"01:45","","26.15","0","53.402","0","35.22","0","81","0","5.37","0","2.526","0","7.55","0","23.13","0","3.11","0","37.21","12.33"
2025-04-27,"02:00","","26.114","0","53.341","0","35.18","0","78.8","0","5.23","0","2.406","0","7.53","0","22.46","0","3.03","0","38.48","12.76"
2025-04-27,"02:15","","26.074","0","53.299","0","35.15","0","77.5","0","5.15","0","2.302","0","7.51","0","22.44","0","2.97","0","39.38","13.06"
2025-04-27,"02:30","","26.039","0","53.285","0","35.14","0","76","0","5.06","0","2.209","0","7.5","0","21.29","0","2.84","0","40.42","13.4"
2025-04-27,"02:45","","25.983","0","53.282","0","35.14","0","74.2","0","4.94","0","2.13","0","7.48","0","18.43","0","2.72","0","41.72","13.84"
2025-04-27,"03:00","","25.942","0","53.23","0","35.1","0","72.9","0","4.86","0","2.068","0","7.47","0","19.27","0","2.66","0","41.96","13.92"
2025-04-27,"03:15","","25.922","0","53.25","0","35.11","0","72.4","0","4.82","0","2.042","0","7.46","0","19.47","0","2.66","0","42.14","13.97"
2025-04-27,"03:30","","25.912","0","53.264","0","35.13","0","67.6","0","4.51","0","2.066","0","7.44","0","9.81","0","1.99","0","44.46","14.75"
2025-04-27,"03:45","","25.936","0","53.257","0","35.12","0","67.4","0","4.49","0","2.152","0","7.46","0","15.85","0","2.38","0","43.57","14.45"
2025-04-27,"04:00","","25.796","0","53.407","0","35.23","0","71.1","0","4.75","0","2.255","0","7.47","0","16.97","0","2.69","0","41.4","13.73"
2025-04-27,"04:15","","25.817","0","53.39","0","35.22","0","72.5","0","4.84","0","2.364","0","7.48","0","18.6","0","2.63","0","41.03","13.61"
2025-04-27,"04:30","","25.783","0","53.453","0","35.27","0","72.1","0","4.81","0","2.468","0","7.5","0","19.93","0","2.63","0","39.59","13.13"
2025-04-27,"04:45","","25.796","0","53.422","0","35.24","0","70.7","0","4.72","0","2.566","0","7.48","0","19.93","0","2.64","0","40","13.26"
2025-04-27,"05:00","","25.801","0","53.476","0","35.29","0","72.1","0","4.81","0","2.658","0","7.5","0","24.32","0","2.89","0","38.1","12.63"
2025-04-27,"05:15","","25.721","0","53.596","0","35.38","0","73.5","0","4.9","0","2.748","0","7.52","0","32.05","0","3.25","0","35.32","11.7"
2025-04-27,"05:30","","25.698","0","53.635","0","35.41","0","74","0","4.94","0","2.838","0","7.52","0","53.51","0","3","0","35.99","11.93"
2025-04-27,"05:45","","25.663","0","53.661","0","35.43","0","73.2","0","4.89","0","2.928","0","7.51","0","22.51","0","2.81","0","36.75","12.18"
2025-04-27,"06:00","","25.659","0","53.669","0","35.43","0","72.8","0","4.87","0","3.015","0","7.51","0","21.73","0","2.82","0","37.31","12.37"
2025-04-27,"06:15","","25.634","0","53.626","0","35.4","0","73.9","0","4.94","0","3.094","0","7.52","0","28.99","0","3.18","0","35.07","11.62"
2025-04-27,"06:30","","25.587","0","53.795","0","35.53","0","72.6","0","4.85","0","3.169","0","7.53","0","31.36","0","3.13","0","34.03","11.27"
2025-04-27,"06:45","","25.593","0","53.824","0","35.55","0","73.5","0","4.92","0","3.24","0","7.54","0","28.43","0","3.03","0","33.56","11.12"
2025-04-27,"07:00","","25.54","0","53.888","0","35.6","0","73.3","0","4.9","0","3.31","0","7.55","0","30.46","0","3.04","0","32.39","10.73"
2025-04-27,"07:15","","25.495","0","53.974","0","35.66","0","74.2","0","4.96","0","3.38","0","7.57","0","24.13","0","2.89","0","34.8","11.53"
2025-04-27,"07:30","","25.455","0","54.052","0","35.72","0","74","0","4.95","0","3.445","0","7.58","0","35.96","0","2.97","0","29.77","9.85"
2025-04-27,"07:45","","25.425","0","54.117","0","35.77","0","73.9","0","4.95","0","3.509","0","7.59","0","17.59","0","2.35","0","31.25","10.35"
2025-04-27,"08:00","","25.41","0","54.147","0","35.79","0","73.1","0","4.9","0","3.561","0","7.58","0","22.77","0","2.49","0","30.34","10.05"
2025-04-27,"08:15","","25.404","0","54.164","0","35.81","0","73.6","0","4.93","0","3.608","0","7.59","0","23.19","0","2.43","0","29.89","9.89"
2025-04-27,"08:30","","25.4","0","54.184","0","35.82","0","73.5","0","4.92","0","3.648","0","7.59","0","21.3","0","2.46","0","29.95","9.91"
2025-04-27,"08:45","","25.388","0","54.229","0","35.86","0","72.2","0","4.84","0","3.679","0","7.59","0","22.76","0","2.36","0","29.62","9.8"
2025-04-27,"09:00","","25.372","0","54.293","0","35.9","0","72.6","0","4.86","0","3.701","0","7.62","0","23.4","0","2.56","0","27.04","8.95"
2025-04-27,"09:15","","25.356","0","54.342","0","35.94","0","70.1","0","4.69","0","3.712","0","7.61","0","11.48","0","1.54","0","27.58","9.13"
2025-04-27,"09:30","","25.371","0","54.358","0","35.95","0","69.7","0","4.66","0","3.707","0","7.61","0","8.26","0","1.91","0","28.9","9.56"
2025-04-27,"09:45","","25.379","0","54.345","0","35.94","0","50.3","0","3.37","0","3.682","0","7.53","0","6.95","0","0.71","0","27.65","9.15"
2025-04-27,"10:00","","25.39","0","54.326","0","35.93","0","75.7","0","5.06","0","3.636","0","7.63","0","9.52","0","2.1","0","29.61","9.8"
2025-04-27,"10:15","","25.464","0","54.274","0","35.89","0","78.1","0","5.22","0","3.574","0","7.61","0","18.19","0","2.54","0","28.74","9.51"
2025-04-27,"10:30","","25.582","0","54.177","0","35.81","0","78.9","0","5.27","0","3.51","0","7.6","0","17.16","0","2.51","0","29.92","9.9"
2025-04-27,"10:45","","25.64","0","54.017","0","35.69","0","78.3","0","5.22","0","3.437","0","7.58","0","22.48","0","2.73","0","31.68","10.49"
