"Date","Time","Temp","SpCond","Sal","DO_pct","DO_mgl","Depth","pH","Turb","ChlorophyllRFU","ChlFluor","fDOMQSU","fDOMRFU"
2025-12-01,"18:30","19.961","52.056","34.32","97","7.21","2.633","8.02","4.66","1.81","7.25","8.42","3.07"
2025-12-01,"18:45","19.662","51.925","34.23","95.8","7.16","2.589","8.01","5.29","1.54","6.16","10.04","3.63"
2025-12-01,"19:00","19.634","51.85","34.17","97.5","7.3","2.561","8.01","5.85","1.4","5.62","10.79","3.89"
2025-12-01,"19:15","19.624","51.778","34.12","98.9","7.4","2.518","8.01","5.42","1.45","5.83","11.4","4.11"
2025-12-01,"19:30","19.553","51.657","34.03","99.7","7.48","2.475","8.01","5.74","1.36","5.47","12.56","4.51"
2025-12-01,"19:45","19.511","51.582","33.97","100","7.51","2.423","8.01","5.8","1.27","5.1","13.44","4.82"
2025-12-01,"20:00","19.461","51.492","33.91","101","7.6","2.366","8.01","5.38","1.32","5.3","14.25","5.1"
2025-12-01,"20:15","19.466","51.487","33.9","99.4","7.47","2.316","8.01","4.65","1.27","5.11","14.11","5.05"
2025-12-01,"20:30","19.464","51.493","33.91","99","7.44","2.267","8","4.98","1.11","4.45","14.11","5.06"
2025-12-01,"20:45","19.474","51.487","33.9","100.5","7.56","2.22","8.01","4.67","1.23","4.96","14.06","5.04"
2025-12-01,"21:00","19.457","51.463","33.88","100.5","7.56","2.176","8.01","3.24","1.07","4.31","14.39","5.15"
2025-12-01,"21:15","19.581","51.603","33.99","99.2","7.43","2.128","8.01","3.96","1.32","5.31","13.03","4.68"
2025-12-01,"21:30","20.107","52.084","34.34","94.4","6.99","2.077","8.02","3.85","0.99","3.97","8.16","2.98"
2025-12-01,"21:45","19.925","51.951","34.24","89.8","6.68","2.026","7.99","3.14","1.22","4.91","9.57","3.47"
2025-12-01,"22:00","19.889","51.756","34.1","93.2","6.95","1.976","8.01","4.27","1.11","4.46","11.01","3.97"
2025-12-01,"22:15","19.833","51.822","34.15","97.2","7.25","1.929","8.01","5.2","1.33","5.32","11.1","4"
2025-12-01,"22:30","19.938","51.887","34.2","97","7.21","1.884","8.01","4.8","1.26","5.06","10.76","3.89"
2025-12-01,"22:45","19.989","51.909","34.21","97.4","7.24","1.839","8.02","4.42","1.26","5.07","10.58","3.82"
2025-12-01,"23:00","19.819","51.797","34.13","98.3","7.33","1.799","8.02","4.65","1.37","5.48","11.49","4.14"
2025-12-01,"23:15","19.952","51.889","34.2","97.6","7.26","1.761","8.01","11.7","1.19","4.78","10.93","3.95"
2025-12-01,"23:30","19.965","51.886","34.2","96.7","7.19","1.719","8.01","4.59","1.15","4.62","11.05","3.99"
2025-12-01,"23:45","20.152","52.011","34.29","92.2","6.83","1.69","7.99","4.56","1.04","4.19","10.23","3.7"
2025-12-02,"00:00","20.079","51.97","34.26","94.7","7.03","1.659","8.01","4.68","1.12","4.49","10.3","3.73"
2025-12-02,"00:15","20.279","52.07","34.33","95.4","7.05","1.644","8.02","4.75","1.06","4.25","8.74","3.18"
2025-12-02,"00:30","20.265","52.058","34.32","94.7","7","1.643","8.02","5.6","1.1","4.42","8.86","3.22"
2025-12-02,"00:45","20.382","52.189","34.42","93.8","6.91","1.651","8.02","5.45","1.28","5.15","7.99","2.92"
2025-12-02,"01:00","20.48","52.233","34.45","95.3","7.01","1.685","8.04","5.25","1.39","5.59","6.91","2.54"
2025-12-02,"01:15","20.483","52.215","34.44","98.5","7.25","1.715","8.07","4.47","1.48","5.94","6.15","2.28"
2025-12-02,"01:30","20.501","52.18","34.41","99.9","7.35","1.757","8.07","5.32","1.47","5.91","5.63","2.09"
2025-12-02,"01:45","20.517","52.195","34.42","99.1","7.29","1.806","8.07","4.89","1.45","5.81","5.53","2.06"
