"Date","Time","Temp","SpCond","Sal","DO_pct","DO_mgl","Level","pH","Turb","ChlorophyllRFU","ChlFluor","fDOMQSU","fDOMRFU"
2025-12-05,"17:00","19.614","29.206","18.1","82.8","6.82","-0.084","7.52","6.37","1.86","7.46","79.18","26.5"
2025-12-05,"17:15","19.575","29.115","18.03","82.2","6.77","-0.103","7.52","5.79","1.81","7.27","79.21","26.52"
2025-12-05,"17:30","19.573","28.896","17.89","82","6.77","-0.122","7.51","5.81","1.82","7.28","79.84","26.73"
2025-12-05,"17:45","19.609","28.291","17.47","81.9","6.76","-0.139","7.5","5.73","1.94","7.76","80.58","26.97"
2025-12-05,"18:00","19.597","28.444","17.58","81.3","6.72","-0.155","7.5","5.3","1.92","7.69","80.15","26.83"
2025-12-05,"18:15","19.589","27.984","17.27","80.9","6.69","-0.168","7.49","5.73","2.03","8.12","80.82","27.05"
2025-12-05,"18:30","19.598","27.724","17.09","80.4","6.66","-0.179","7.48","5.36","1.94","7.77","81.13","27.16"
2025-12-05,"18:45","19.6","27.456","16.91","79.2","6.57","-0.192","7.48","5.57","2","8","81.53","27.29"
2025-12-05,"19:00","19.605","27.614","17.02","79.4","6.58","-0.201","7.48","5.43","1.93","7.73","80.14","26.83"
2025-12-05,"19:15","19.63","26.947","16.57","78","6.48","-0.202","7.46","5.45","1.94","7.77","79.86","26.73"
2025-12-05,"19:30","19.654","26.557","16.31","80.3","6.68","-0.184","7.47","5.9","1.8","7.19","83.1","27.82"
2025-12-05,"19:45","19.7","24.543","14.96","79.2","6.63","-0.169","7.43","4.85","1.72","6.9","86.25","28.87"
2025-12-05,"20:00","19.698","24.226","14.75","79.3","6.65","-0.147","7.43","4.96","1.61","6.46","86.76","29.04"
2025-12-05,"20:15","19.728","26.046","15.96","80.5","6.69","-0.127","7.46","5.15","1.63","6.53","84.38","28.25"
2025-12-05,"20:30","19.721","28.142","17.37","81.4","6.72","-0.095","7.49","5.56","1.64","6.55","81.45","27.26"
2025-12-05,"20:45","19.716","29.512","18.3","82.3","6.75","-0.068","7.51","5.73","1.6","6.4","79.27","26.53"
2025-12-05,"21:00","19.695","29.53","18.32","82.3","6.76","-0.036","7.52","5.48","1.65","6.6","79.38","26.57"
2025-12-05,"21:15","19.696","30.292","18.84","82.5","6.76","-0.005","7.53","5.53","1.52","6.07","78.21","26.18"
2025-12-05,"21:30","19.704","31.548","19.69","82.4","6.71","0.031","7.55","5.77","1.43","5.71","75.77","25.36"
2025-12-05,"21:45","19.694","32.415","20.29","82.4","6.69","0.069","7.56","6.6","1.43","5.72","74.31","24.88"
2025-12-05,"22:00","19.692","32.839","20.58","82.6","6.69","0.108","7.57","5.9","1.35","5.39","73.82","24.71"
2025-12-05,"22:15","19.715","33.805","21.25","82.7","6.67","0.145","7.58","6.04","1.36","5.43","72.09","24.13"
2025-12-05,"22:30","19.805","35.809","22.64","82.9","6.62","0.175","7.61","6.46","1.29","5.14","68.42","22.9"
2025-12-05,"22:45","19.895","37.288","23.68","82.7","6.55","0.201","7.62","6.83","1.21","4.84","65.47","21.91"
2025-12-05,"23:00","19.935","38.072","24.23","82.5","6.51","0.22","7.63","7.16","1.24","4.95","63.78","21.35"
2025-12-05,"23:15","19.942","38.281","24.38","82.8","6.53","0.23","7.64","6.81","1.24","4.96","63.31","21.19"
2025-12-05,"23:30","19.951","38.508","24.54","83.2","6.55","0.232","7.65","6.77","1.31","5.23","62.67","20.98"
2025-12-05,"23:45","19.943","38.389","24.45","82.7","6.51","0.22","7.65","6.76","1.31","5.25","62.86","21.04"
2025-12-06,"00:00","19.966","38.824","24.76","80.5","6.33","0.202","7.64","5.88","1.2","4.78","60.82","20.36"
2025-12-06,"00:15","19.954","38.563","24.58","81.7","6.43","0.18","7.64","6.74","1.3","5.22","62.35","20.87"
2025-12-06,"00:30","19.917","37.758","24.01","81.5","6.44","0.16","7.63","6.56","1.35","5.39","64.58","21.62"
2025-12-06,"00:45","19.901","37.409","23.76","81.4","6.44","0.138","7.62","6.56","1.32","5.28","65.17","21.82"
2025-12-06,"01:00","19.861","36.542","23.16","81","6.44","0.117","7.61","7.09","1.31","5.22","66.64","22.31"
2025-12-06,"01:15","19.795","35.201","22.22","80.6","6.45","0.092","7.59","6.87","1.32","5.27","69.4","23.23"
2025-12-06,"01:30","19.755","33.995","21.38","80.2","6.46","0.071","7.58","6.9","1.43","5.72","71.32","23.87"
2025-12-06,"01:45","19.745","33.858","21.29","80","6.45","0.048","7.57","6.36","1.48","5.91","71.88","24.06"
2025-12-06,"02:00","19.736","33.686","21.17","79.6","6.42","0.025","7.56","6.61","1.45","5.82","71.81","24.04"
2025-12-06,"02:15","19.744","33.755","21.22","79.4","6.4","0.002","7.56","6.98","1.56","6.25","71.83","24.04"
2025-12-06,"02:30","19.728","32.545","20.38","79.2","6.42","-0.016","7.55","7.06","1.7","6.79","73.76","24.69"
2025-12-06,"02:45","19.724","33.009","20.7","78.7","6.37","-0.037","7.55","6.63","1.56","6.24","73.18","24.49"
2025-12-06,"03:00","19.71","32.313","20.22","77.9","6.32","-0.059","7.54","6.38","1.54","6.15","74.4","24.91"
2025-12-06,"03:15","19.706","32.109","20.08","78","6.34","-0.077","7.54","6.03","1.77","7.08","74.74","25.02"
2025-12-06,"03:30","19.667","30.743","19.14","77.8","6.36","-0.099","7.52","6.08","1.66","6.67","77.19","25.84"
2025-12-06,"03:45","19.71","32.143","20.1","77.2","6.27","-0.119","7.52","5.55","1.74","6.96","74.49","24.94"
2025-12-06,"04:00","19.69","30.76","19.16","77.1","6.3","-0.135","7.51","5.9","1.6","6.4","76.81","25.71"
2025-12-06,"04:15","19.681","30.951","19.29","76.3","6.23","-0.151","7.5","5.88","1.81","7.26","76.01","25.44"
2025-12-06,"04:30","19.684","31.182","19.44","76.3","6.22","-0.17","7.5","5.96","1.82","7.31","75.76","25.36"
2025-12-06,"04:45","19.674","30.752","19.15","76","6.21","-0.186","7.5","5.31","1.83","7.32","76.73","25.68"
2025-12-06,"05:00","19.657","29.855","18.54","74.8","6.14","-0.201","7.48","5.67","1.49","5.96","78.05","26.13"
2025-12-06,"05:15","19.642","29.194","18.09","74.4","6.12","-0.215","7.47","5.37","1.61","6.44","78.44","26.26"
2025-12-06,"05:30","19.627","28.463","17.59","74.2","6.13","-0.227","7.46","5.73","1.53","6.14","79.73","26.69"
2025-12-06,"05:45","19.625","28.264","17.46","74.1","6.13","-0.237","7.46","5.22","1.49","5.97","80.26","26.87"
2025-12-06,"06:00","19.624","28.437","17.57","73.9","6.1","-0.246","7.45","4.6","1.67","6.69","80.07","26.8"
2025-12-06,"06:15","19.62","28.08","17.33","73.9","6.11","-0.255","7.46","4.54","1.64","6.58","79.52","26.62"
2025-12-06,"06:30","19.612","27.483","16.93","73.6","6.11","-0.268","7.44","6.06","1.38","5.54","82.46","27.6"
2025-12-06,"06:45","19.615","27.56","16.98","73.9","6.13","-0.272","7.44","5.36","1.37","5.47","82.32","27.56"
2025-12-06,"07:00","19.592","26.366","16.18","73.9","6.15","-0.261","7.43","5.2","1.45","5.79","84.21","28.19"
2025-12-06,"07:15","19.563","24.949","15.23","72.6","6.09","-0.245","7.4","4.92","1.35","5.41","86.07","28.81"
2025-12-06,"07:30","19.467","23.138","14.03","69.9","5.91","-0.225","7.36","4.68","1.36","5.43","88.48","29.62"
2025-12-06,"07:45","19.489","22.329","13.49","70.2","5.95","-0.203","7.35","4.33","1.27","5.07","89.91","30.1"
2025-12-06,"08:00","19.484","23.851","14.5","70.8","5.97","-0.18","7.37","4.68","1.26","5.02","88.22","29.53"
2025-12-06,"08:15","19.481","25.015","15.27","72.4","6.08","-0.155","7.4","4.79","1.26","5.03","86.56","28.98"
2025-12-06,"08:30","19.514","25.881","15.85","73.4","6.14","-0.124","7.41","4.7","1.21","4.85","85.52","28.63"
2025-12-06,"08:45","19.525","26.241","16.09","74","6.17","-0.088","7.43","4.72","1.34","5.36","84.94","28.43"
2025-12-06,"09:00","19.592","28.604","17.69","73.8","6.1","-0.049","7.45","5.95","1.18","4.7","81.05","27.13"
2025-12-06,"09:15","19.62","30.147","18.74","74.6","6.12","-0.003","7.47","6.04","1.13","4.53","78.7","26.34"
2025-12-06,"09:30","19.652","31.059","19.36","74.7","6.1","0.049","7.49","8.76","1.21","4.84","75.97","25.43"
2025-12-06,"09:45","19.664","31.359","19.57","75.2","6.13","0.103","7.5","6.71","1.25","4.98","76.34","25.55"
2025-12-06,"10:00","19.7","32.875","20.61","74.2","6.01","0.157","7.51","8.19","1.34","5.38","73.97","24.76"
2025-12-06,"10:15","19.74","34.707","21.88","73.4","5.89","0.21","7.53","11.65","1.27","5.07","69.58","23.29"
2025-12-06,"10:30","19.768","35.548","22.46","75.1","6.01","0.257","7.56","10.51","1.31","5.24","67.57","22.62"
2025-12-06,"10:45","19.794","36.934","23.43","75.7","6.01","0.292","7.59","11.98","1.23","4.93","63.89","21.39"
2025-12-06,"11:00","19.811","37.862","24.08","76.3","6.04","0.32","7.62","9.29","1.26","5.03","62.29","20.85"
2025-12-06,"11:15","19.887","40.335","25.83","76.7","6","0.345","7.67","12.46","1.11","4.42","54.67","18.3"
2025-12-06,"11:30","19.911","41.103","26.38","76.7","5.98","0.365","7.69","10.1","1.11","4.43","52.87","17.7"
2025-12-06,"11:45","19.972","42.282","27.22","76.6","5.93","0.382","7.72","9.67","1.08","4.33","49.31","16.51"
2025-12-06,"12:00","20.039","43.646","28.19","76.4","5.88","0.396","7.75","9.47","1.03","4.13","44.9","15.03"
2025-12-06,"12:15","20.079","44.415","28.74","76.7","5.88","0.407","7.77","9.32","0.99","3.96","42.11","14.1"
2025-12-06,"12:30","20.122","45.108","29.24","76.7","5.85","0.414","7.79","8.92","0.96","3.85","39.76","13.31"
2025-12-06,"12:45","20.149","45.49","29.52","76.7","5.84","0.419","7.8","8.47","1.05","4.18","38.46","12.87"
2025-12-06,"13:00","20.172","45.861","29.79","76.6","5.83","0.417","7.81","8.46","0.95","3.77","37.2","12.45"
2025-12-06,"13:15","20.194","46.175","30.02","76.3","5.79","0.407","7.81","8.18","0.91","3.61","36.04","12.06"
2025-12-06,"13:30","20.196","46.163","30.01","74","5.62","0.386","7.8","6.97","0.97","3.86","35.82","11.99"
2025-12-06,"13:45","20.194","46.115","29.97","75.3","5.71","0.366","7.8","8.59","0.94","3.75","36.4","12.19"
2025-12-06,"14:00","20.193","45.838","29.77","75.9","5.77","0.345","7.8","8.11","1.03","4.13","37.41","12.52"
2025-12-06,"14:15","20.171","45.073","29.22","75.9","5.79","0.33","7.78","8.25","1.06","4.21","40.14","13.44"
2025-12-06,"14:30","20.167","44.418","28.75","76.2","5.83","0.314","7.77","8.54","1.17","4.66","42.39","14.19"
2025-12-06,"14:45","20.132","43.571","28.14","76.3","5.87","0.297","7.75","10.92","1.19","4.74","44.74","14.98"
2025-12-06,"15:00","20.032","41.131","26.39","77.1","6","0.277","7.7","9.18","1.3","5.21","52.92","17.71"
2025-12-06,"15:15","19.971","40.119","25.68","76.9","6.01","0.257","7.67","8.79","1.44","5.76","56.09","18.77"
2025-12-06,"15:30","19.907","38.892","24.81","76.5","6.02","0.234","7.65","9.89","1.38","5.53","59.24","19.83"
2025-12-06,"15:45","19.857","38.061","24.22","75.9","6","0.21","7.62","9.24","1.4","5.6","61.79","20.68"
2025-12-06,"16:00","19.8","36.9","23.41","75.6","6.01","0.187","7.6","8.76","1.41","5.64","64.77","21.68"
2025-12-06,"16:15","19.758","35.997","22.78","75.3","6.01","0.163","7.58","12.44","1.55","6.21","65.62","21.97"
2025-12-06,"16:30","19.721","35.004","22.08","75","6.02","0.137","7.56","8.83","1.39","5.56","69.24","23.18"
2025-12-06,"16:45","19.682","33.959","21.36","75","6.05","0.112","7.54","7.56","1.48","5.92","71.61","23.97"
2025-12-06,"17:00","19.632","33.01","20.7","74.8","6.06","0.09","7.52","7","1.47","5.9","73.68","24.66"
2025-12-06,"17:15","19.609","32.144","20.1","74.7","6.08","0.067","7.51","6.81","1.5","6","75.23","25.18"
2025-12-06,"17:30","19.567","31.246","19.49","74.6","6.09","0.041","7.5","6.51","1.59","6.37","77.06","25.8"
2025-12-06,"17:45","19.521","30.432","18.93","74.2","6.09","0.019","7.49","5.72","1.56","6.26","78.61","26.31"
2025-12-06,"18:00","19.479","29.878","18.55","74","6.09","-0.004","7.48","5.79","1.62","6.48","79.53","26.62"
2025-12-06,"18:15","19.462","29.448","18.26","73.7","6.08","-0.022","7.47","5.54","1.56","6.24","80.33","26.89"
2025-12-06,"18:30","19.447","29.174","18.08","73.6","6.08","-0.038","7.46","5.44","1.61","6.44","80.74","27.03"
2025-12-06,"18:45","19.413","28.866","17.87","73.5","6.08","-0.058","7.46","5.4","1.58","6.32","81.26","27.2"
2025-12-06,"19:00","19.37","28.199","17.41","73.3","6.09","-0.071","7.45","5.17","1.55","6.2","82.42","27.59"
2025-12-06,"19:15","19.35","28.002","17.28","73.3","6.1","-0.083","7.44","5.22","1.55","6.21","82.53","27.63"
2025-12-06,"19:30","19.333","28.172","17.4","73.1","6.08","-0.093","7.44","5.02","1.55","6.21","82.79","27.71"
2025-12-06,"19:45","19.368","28.048","17.31","72.4","6.02","-0.099","7.44","5.14","1.62","6.49","82.19","27.51"
2025-12-06,"20:00","19.37","27.93","17.23","71.6","5.95","-0.104","7.43","4.86","1.62","6.5","81.86","27.4"
2025-12-06,"20:15","19.278","27.322","16.82","71.3","5.96","-0.086","7.42","5.03","1.58","6.33","83","27.78"
2025-12-06,"20:30","19.276","27.812","17.15","73.4","6.12","-0.061","7.44","4.96","1.4","5.59","83.24","27.86"
2025-12-06,"20:45","19.082","28.179","17.4","74.2","6.2","-0.039","7.46","5.25","1.4","5.61","82.65","27.67"
2025-12-06,"21:00","19.145","30.845","19.22","73.9","6.1","-0.019","7.48","6.49","1.37","5.48","78.29","26.21"
2025-12-06,"21:15","19.049","30.933","19.28","74.6","6.17","0.005","7.49","5.65","1.34","5.37","78.74","26.36"
2025-12-06,"21:30","19.064","31.502","19.67","75.2","6.2","0.037","7.51","6.26","1.34","5.36","77.36","25.9"
2025-12-06,"21:45","19.039","31.641","19.76","75.5","6.22","0.071","7.51","6.15","1.3","5.2","77.03","25.78"
2025-12-06,"22:00","19.058","32.315","20.23","75.5","6.2","0.101","7.53","5.84","1.29","5.16","76.02","25.45"
2025-12-06,"22:15","19.083","32.906","20.63","75.3","6.17","0.132","7.53","5.83","1.25","5.02","75.02","25.11"
2025-12-06,"22:30","19.05","33.091","20.76","75.1","6.15","0.164","7.54","5.6","1.21","4.83","74.78","25.03"
2025-12-06,"22:45","19.096","33.758","21.22","74.8","6.11","0.196","7.54","5.59","1.2","4.79","73.65","24.66"
2025-12-06,"23:00","18.945","34.377","21.65","75.7","6.18","0.221","7.56","5.56","1.19","4.77","72.66","24.32"
2025-12-06,"23:15","18.925","35.253","22.26","75.5","6.15","0.246","7.57","6.11","1.14","4.55","70.61","23.64"
2025-12-06,"23:30","18.852","37.154","23.59","75.2","6.08","0.267","7.59","6.77","1.11","4.44","66.7","22.33"
2025-12-06,"23:45","18.843","37.787","24.03","74.8","6.03","0.282","7.6","6.73","1.03","4.1","65.46","21.91"
2025-12-07,"00:00","18.83","38.982","24.88","74.5","5.98","0.296","7.61","7.73","1.1","4.38","62.55","20.94"
2025-12-07,"00:15","18.793","39.375","25.15","74.8","6","0.301","7.62","7.21","1.04","4.15","61.64","20.63"
2025-12-07,"00:30","18.792","39.69","25.38","74.8","5.99","0.301","7.63","7.19","1.09","4.35","60.84","20.37"
2025-12-07,"00:45","18.789","39.806","25.46","74.8","5.99","0.298","7.63","7.27","1.11","4.44","60.44","20.23"
2025-12-07,"01:00","18.789","39.838","25.48","73.6","5.89","0.291","7.63","6.87","0.99","3.95","59.04","19.76"
2025-12-07,"01:15","18.805","39.818","25.47","73.6","5.89","0.274","7.62","6.98","1.1","4.38","60.25","20.17"
2025-12-07,"01:30","18.804","39.462","25.21","74","5.94","0.255","7.62","7.16","1.14","4.54","61.33","20.53"
2025-12-07,"01:45","18.804","39.251","25.07","74.2","5.96","0.234","7.62","7.43","1.14","4.55","61.94","20.73"
2025-12-07,"02:00","18.826","38.249","24.36","73.8","5.95","0.219","7.61","7.45","1.17","4.67","63.85","21.37"
2025-12-07,"02:15","18.818","36.991","23.48","73.9","5.98","0.196","7.59","6.82","1.16","4.65","67.05","22.45"
2025-12-07,"02:30","18.856","36.679","23.26","73.6","5.96","0.172","7.58","8.06","1.22","4.86","67.38","22.56"
2025-12-07,"02:45","18.828","34.462","21.71","73.5","6.01","0.151","7.56","6.31","1.25","4.98","72.21","24.17"
2025-12-07,"03:00","18.836","33.53","21.07","73.2","6.01","0.125","7.54","6.26","1.26","5.02","73.55","24.62"
2025-12-07,"03:15","18.84","32.797","20.56","72.9","6.01","0.099","7.53","5.88","1.28","5.12","75.38","25.23"
2025-12-07,"03:30","18.849","32.157","20.12","72.7","6","0.077","7.52","6.19","1.28","5.12","76.23","25.52"
2025-12-07,"03:45","18.858","32.135","20.1","72.4","5.98","0.048","7.51","5.7","1.34","5.37","76.53","25.62"
2025-12-07,"04:00","18.848","31.62","19.75","72.2","5.98","0.028","7.5","5.74","1.31","5.25","77.13","25.82"
2025-12-07,"04:15","18.807","30.618","19.06","72","5.99","0.007","7.49","5.64","1.26","5.05","78.85","26.39"
2025-12-07,"04:30","18.845","31.418","19.61","71.8","5.95","-0.018","7.49","5.81","1.28","5.12","77.53","25.95"
2025-12-07,"04:45","18.829","30.197","18.77","71.2","5.93","-0.037","7.48","5.53","1.33","5.31","79.22","26.52"
2025-12-07,"05:00","18.844","30.621","19.06","71","5.9","-0.057","7.48","5.27","1.38","5.53","78.79","26.38"
2025-12-07,"05:15","18.816","29.779","18.49","70.7","5.9","-0.076","7.46","5.84","1.38","5.54","80.16","26.83"
2025-12-07,"05:30","18.8","29.994","18.64","70.3","5.86","-0.096","7.45","5.18","1.35","5.4","79.81","26.72"
2025-12-07,"05:45","18.805","29.031","17.98","70","5.86","-0.116","7.45","5.06","1.38","5.5","81.28","27.21"
2025-12-07,"06:00","18.807","29.342","18.19","69.5","5.81","-0.134","7.44","4.9","1.35","5.41","80.83","27.06"
2025-12-07,"06:15","18.788","28.862","17.87","69.2","5.79","-0.144","7.43","4.75","1.32","5.26","81.13","27.16"
2025-12-07,"06:30","18.793","29.028","17.98","68.9","5.76","-0.162","7.44","4.79","1.39","5.57","80.7","27.01"
2025-12-07,"06:45","18.794","28.221","17.43","68.8","5.78","-0.172","7.43","4.94","1.38","5.53","81.96","27.44"
2025-12-07,"07:00","18.789","28.239","17.44","67.9","5.7","-0.188","7.42","4.65","1.24","4.94","81.42","27.25"
2025-12-07,"07:15","18.773","27.645","17.04","68.2","5.74","-0.193","7.42","4.79","1.35","5.4","83.15","27.83"
2025-12-07,"07:30","18.777","27.785","17.14","66.8","5.62","-0.198","7.42","5.44","1.2","4.8","80.52","26.95"
2025-12-07,"07:45","18.745","26.803","16.48","67.6","5.72","-0.189","7.41","4.44","1.25","4.98","84.23","28.2"
2025-12-07,"08:00","18.693","25.384","15.52","68.5","5.83","-0.173","7.39","4.53","1.2","4.78","87.14","29.17"
2025-12-07,"08:15","18.552","24.217","14.75","67.9","5.82","-0.151","7.37","4.27","1.06","4.25","88.66","29.68"
2025-12-07,"08:30","18.567","23.925","14.55","68","5.84","-0.126","7.37","3.93","1.09","4.35","89.16","29.85"
2025-12-07,"08:45","18.521","25.323","15.48","68.4","5.84","-0.102","7.38","4.51","1.07","4.28","87.49","29.29"
2025-12-07,"09:00","18.463","26.799","16.47","69.4","5.9","-0.069","7.41","4.61","1.16","4.65","85.36","28.57"
2025-12-07,"09:15","18.523","28.85","17.86","70","5.9","-0.039","7.43","5.16","1.11","4.43","82.16","27.5"
2025-12-07,"09:30","18.465","28.144","17.38","71.6","6.05","0.005","7.45","4.66","1.23","4.91","82.92","27.76"
2025-12-07,"09:45","18.519","29.59","18.36","70.9","5.96","0.045","7.46","5.28","1.08","4.31","80.63","26.99"
2025-12-07,"10:00","18.524","30.837","19.21","71","5.93","0.087","7.48","5.83","1.06","4.24","78.51","26.28"
2025-12-07,"10:15","18.562","31.648","19.77","71.2","5.93","0.137","7.49","6.25","1.1","4.39","76.74","25.69"
2025-12-07,"10:30","18.497","32.433","20.31","72.2","5.99","0.183","7.51","6.73","1.16","4.63","75.07","25.13"
2025-12-07,"10:45","18.439","33.72","21.2","71","5.87","0.228","7.51","7.09","1.16","4.65","73.07","24.46"
2025-12-07,"11:00","18.395","35.867","22.69","70.4","5.77","0.273","7.53","7.94","1.1","4.4","68.87","23.05"
2025-12-07,"11:15","18.417","37.217","23.63","71.3","5.81","0.307","7.56","11.74","1.1","4.4","63.77","21.35"
2025-12-07,"11:30","18.439","38.231","24.35","73.1","5.93","0.335","7.61","8.75","1.14","4.55","61.24","20.5"
2025-12-07,"11:45","18.435","39.638","25.34","74.8","6.04","0.353","7.65","9.95","1.03","4.1","56.3","18.85"
2025-12-07,"12:00","18.47","41.086","26.37","76","6.09","0.372","7.69","10.28","0.98","3.91","51.38","17.2"
2025-12-07,"12:15","18.547","42.432","27.33","76.4","6.08","0.39","7.73","10.03","0.93","3.7","46.91","15.7"
2025-12-07,"12:30","18.603","43.535","28.12","76.5","6.05","0.404","7.76","9.58","0.92","3.68","43.19","14.46"
2025-12-07,"12:45","18.621","44.43","28.76","77.1","6.07","0.413","7.79","9.04","0.82","3.26","40.21","13.46"
2025-12-07,"13:00","18.625","45.016","29.18","78.1","6.14","0.424","7.81","8.11","0.8","3.19","38.18","12.78"
2025-12-07,"13:15","18.627","45.317","29.4","78.4","6.15","0.43","7.82","7.83","0.82","3.28","37.05","12.4"
2025-12-07,"13:30","18.646","45.446","29.49","78.6","6.16","0.432","7.82","7.27","0.87","3.49","36.6","12.25"
2025-12-07,"13:45","18.642","45.604","29.61","78.3","6.13","0.425","7.82","7.27","0.89","3.54","36.27","12.14"
2025-12-07,"14:00","18.646","45.65","29.64","77.4","6.06","0.415","7.82","7.72","0.9","3.59","35.49","11.88"
2025-12-07,"14:15","18.646","45.53","29.55","76.9","6.02","0.395","7.82","7.59","1.01","4.02","36.47","12.21"
2025-12-07,"14:30","18.652","45.492","29.53","77.5","6.07","0.379","7.82","7.22","0.94","3.75","36.72","12.29"
2025-12-07,"14:45","18.65","45.186","29.31","77.6","6.09","0.364","7.81","7.72","0.97","3.87","37.79","12.65"
2025-12-07,"15:00","18.655","44.685","28.94","77","6.06","0.347","7.8","8.07","0.98","3.93","39.75","13.31"
2025-12-07,"15:15","18.662","43.557","28.13","76.4","6.04","0.33","7.77","8.6","1.06","4.22","43.41","14.53"
2025-12-07,"15:30","18.644","41.799","26.88","75.8","6.03","0.308","7.72","9.01","1.15","4.58","50.22","16.81"
2025-12-07,"15:45","18.63","40.726","26.11","75.2","6.02","0.288","7.69","8.56","1.17","4.66","53.78","18"
2025-12-07,"16:00","18.621","39.523","25.26","74.5","5.99","0.264","7.65","8.25","1.31","5.23","58.12","19.45"
2025-12-07,"16:15","18.613","38.425","24.48","73.7","5.95","0.241","7.62","8.48","1.26","5.02","61.44","20.57"
2025-12-07,"16:30","18.608","37.556","23.87","73","5.92","0.216","7.59","8.02","1.27","5.06","64.4","21.56"
2025-12-07,"16:45","18.598","36.176","22.91","72.4","5.91","0.197","7.56","8.04","1.33","5.32","68.77","23.02"
2025-12-07,"17:00","18.594","34.985","22.08","72.2","5.92","0.18","7.54","7.18","1.38","5.53","71.93","24.08"
2025-12-07,"17:15","18.584","33.823","21.27","71.7","5.91","0.152","7.51","7.05","1.33","5.34","75.09","25.14"
2025-12-07,"17:30","18.594","32.854","20.6","72.1","5.96","0.128","7.51","7.73","1.43","5.74","76.26","25.53"
2025-12-07,"17:45","18.588","31.526","19.69","72","5.99","0.11","7.49","7.15","1.4","5.62","79.2","26.51"
2025-12-07,"18:00","18.595","30.501","18.98","71.7","5.99","0.087","7.47","6.79","1.45","5.82","80.91","27.08"
2025-12-07,"18:15","18.609","29.616","18.38","71.6","6","0.067","7.46","6.17","1.43","5.71","82.32","27.56"
2025-12-07,"18:30","18.604","28.847","17.86","71.6","6.02","0.044","7.45","6.13","1.39","5.55","84.03","28.13"
2025-12-07,"18:45","18.595","28.056","17.32","71.1","6","0.013","7.43","5.93","1.4","5.58","85.72","28.69"
2025-12-07,"19:00","18.596","27.279","16.8","71.1","6.01","-0.005","7.43","5.51","1.4","5.61","86.99","29.12"
2025-12-07,"19:15","18.614","27.502","16.95","70.6","5.96","-0.025","7.42","5.54","1.41","5.66","86.46","28.94"
2025-12-07,"19:30","18.604","26.501","16.27","70.6","5.99","-0.041","7.41","5.24","1.42","5.67","88.17","29.51"
2025-12-07,"19:45","18.603","26.119","16.02","70.3","5.97","-0.058","7.41","4.98","1.41","5.65","88.51","29.63"
2025-12-07,"20:00","18.613","25.79","15.8","69.8","5.94","-0.067","7.4","5.42","1.41","5.64","89.56","29.98"
2025-12-07,"20:15","18.614","25.833","15.82","69.7","5.93","-0.079","7.39","4.84","1.4","5.61","89.32","29.9"
2025-12-07,"20:30","18.619","25.797","15.8","69.6","5.93","-0.098","7.39","4.92","1.44","5.76","89.6","29.99"
2025-12-07,"20:45","18.625","25.649","15.7","69","5.87","-0.1","7.39","4.74","1.53","6.13","89.46","29.95"
2025-12-07,"21:00","18.613","24.787","15.13","67.4","5.76","-0.09","7.38","4.21","1.29","5.17","86.97","29.11"
2025-12-07,"21:15","18.601","23.964","14.58","69.5","5.96","-0.072","7.37","4.69","1.39","5.57","92.51","30.97"
2025-12-07,"21:30","18.567","24.612","15.01","70.5","6.04","-0.047","7.38","4.6","1.31","5.26","92.42","30.93"
2025-12-07,"21:45","18.566","25.203","15.4","70.4","6.01","-0.025","7.38","4.64","1.28","5.1","91.74","30.71"
2025-12-07,"22:00","18.547","26.963","16.58","70.9","6.01","0","7.4","5.02","1.33","5.31","89.3","29.89"
2025-12-07,"22:15","18.458","28.257","17.46","72.5","6.13","0.026","7.43","4.8","1.27","5.09","87.95","29.44"
2025-12-07,"22:30","18.525","30.203","18.78","71.3","5.97","0.057","7.44","5.51","1.25","5.01","83.79","28.05"
2025-12-07,"22:45","18.476","28.716","17.77","71.7","6.05","0.088","7.43","4.89","1.28","5.12","86.99","29.12"
2025-12-07,"23:00","18.488","30.053","18.68","71.9","6.03","0.116","7.45","5.13","1.24","4.96","84.66","28.34"
2025-12-07,"23:15","18.486","30.798","19.19","72","6.02","0.143","7.46","5.44","1.2","4.78","83.17","27.84"
2025-12-07,"23:30","18.415","30.584","19.04","73.3","6.14","0.178","7.47","5.45","1.2","4.79","83.96","28.1"
2025-12-07,"23:45","18.417","31.445","19.63","73.2","6.11","0.201","7.48","5.62","1.16","4.64","82.11","27.49"
2025-12-08,"00:00","18.43","32.417","20.3","73","6.07","0.231","7.49","5.76","1.15","4.59","80.32","26.89"
2025-12-08,"00:15","18.386","33.584","21.1","73.3","6.07","0.247","7.51","6.5","1.09","4.36","77.97","26.1"
2025-12-08,"00:30","18.365","34.496","21.74","72.8","6.01","0.263","7.52","6.23","1.07","4.26","76.69","25.67"
2025-12-08,"00:45","18.37","36.076","22.84","71.6","5.87","0.276","7.52","7.03","1.05","4.18","73.76","24.69"
2025-12-08,"01:00","18.354","36.648","23.24","71.4","5.84","0.285","7.53","7.16","1.03","4.11","72.75","24.35"
2025-12-08,"01:15","18.349","36.894","23.41","71.2","5.82","0.287","7.53","6.33","1.08","4.33","72.36","24.22"
2025-12-08,"01:30","18.346","37.174","23.6","71.2","5.82","0.291","7.54","6.3","1.05","4.2","71.72","24.01"
2025-12-08,"01:45","18.35","37.432","23.79","71.2","5.8","0.292","7.54","6.44","1.07","4.25","70.83","23.71"
