DATE,TIME,F_Record,FILENAME,SITENAME,USERID,FAULTCODE,SpCond,F_SpCond,Sal,F_Sal,Depth,F_Depth,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,FDOMQSU,FDOMRFU,pH,F_pH,mVpH,BATTERY,Temp,F_Temp,Turb,F_Turb,WIPERPOSITIONVOLT,CHLOROPHYLLRFU,ChlFluor,F_ChlFluor
7/17/2025,15:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,53.477,0,35.22,0,5.494,0,100.1,0,6.42,0,5.72,2.13,7.94,0,-80.2,5.67,28.183,0,10.01,0,1.205,1.93,7.94,0
7/17/2025,15:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,53.661,0,35.38,0,5.415,0,94.9,0,6.17,0,4.69,1.78,7.95,0,-80.3,5.66,27.306,0,11.44,0,1.204,2.44,10.03,0
7/17/2025,16:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,53.17,0,34.99,0,5.331,0,97.6,0,6.27,0,6.62,2.43,7.92,0,-78.7,5.67,28.16,0,16.1,0,1.199,2.19,9,0
7/17/2025,16:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,52.74,0,34.66,0,5.248,0,96.4,0,6.16,0,8.39,3.02,7.89,0,-77.3,5.67,28.631,0,14.95,0,1.198,2.12,8.69,0
7/17/2025,16:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,52.448,0,34.39,0,5.158,0,100.5,0,6.29,0,9.94,3.54,7.88,0,-76.5,5.67,30.036,0,14.05,0,1.2,1.78,7.31,0
7/17/2025,16:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,51.413,0,33.62,0,5.07,0,97,0,6.06,0,13.12,4.62,7.82,0,-72.9,5.62,30.377,0,15.29,0,1.194,2.13,8.77,0
7/17/2025,17:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,51.239,0,33.48,0,5.009,0,96,0,5.97,0,14.12,4.95,7.81,0,-72.2,5.68,30.632,0,19.58,0,1.193,2.02,8.3,0
7/17/2025,17:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,50.637,0,33.04,0,4.926,0,91.7,0,5.74,0,15.7,5.48,7.77,0,-70.3,5.67,30.506,0,14.6,0,1.198,2.24,9.19,0
7/17/2025,17:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,49.979,0,32.56,0,4.855,0,89.5,0,5.61,0,17.8,6.19,7.73,0,-67.8,5.65,30.496,0,14.91,0,1.208,2.43,9.98,0
7/17/2025,17:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,49.62,0,32.3,0,4.785,0,87.8,0,5.51,0,18.95,6.57,7.72,0,-66.9,5.67,30.598,0,15.39,0,1.202,2.4,9.85,0
7/17/2025,18:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,49.509,0,32.21,0,4.719,0,86.8,0,5.43,0,19.74,6.84,7.72,0,-66.8,5.67,30.788,0,15.59,0,1.201,2.26,9.28,0
7/17/2025,18:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,48.878,0,31.75,0,4.655,0,85.2,0,5.34,0,21.75,7.52,7.69,0,-65.1,5.67,30.841,0,19.72,0,1.198,2.35,9.64,0
7/17/2025,18:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,48.482,0,31.46,0,4.607,0,83.5,0,5.24,0,22.95,7.92,7.68,0,-64.4,5.65,30.845,0,17.93,0,1.197,2.15,8.81,0
7/17/2025,18:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,48.342,0,31.35,0,4.57,0,82.5,0,5.17,0,23.36,8.06,7.67,0,-63.9,5.65,30.894,0,14.92,0,1.202,2.33,9.57,0
7/17/2025,19:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,47.961,0,31.08,0,4.522,0,81.5,0,5.12,0,24.54,8.46,7.66,0,-63.1,5.65,30.911,0,15.39,0,1.21,2.31,9.47,0
7/17/2025,19:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,47.619,0,30.83,0,4.485,0,80.1,0,5.03,0,25.65,8.83,7.65,0,-62.7,5.65,30.941,0,13.05,0,1.2,2.46,10.1,0
7/17/2025,19:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,48.109,0,31.19,0,4.467,0,87.2,0,5.49,0,24.16,8.33,7.69,0,-65.4,5.65,30.743,0,14.58,0,1.204,2.73,11.22,0
7/17/2025,19:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,49.449,0,32.18,0,4.455,0,81.5,0,5.13,0,19.43,6.74,7.7,0,-65.7,5.61,30.47,0,9.48,0,1.2,1.96,8.07,0
7/17/2025,20:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,49.538,0,32.24,0,4.421,0,67.7,0,4.26,0,18.61,6.46,7.65,0,-62.9,5.62,30.418,0,7.46,0,1.203,1.73,7.1,0
7/17/2025,20:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,49.551,0,32.25,0,4.419,0,61.9,0,3.89,0,19.07,6.62,7.61,0,-60.2,5.65,30.413,0,8.22,0,1.205,1.17,4.79,0
7/17/2025,20:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,49.56,0,32.26,0,4.453,0,73.8,0,4.64,0,19.24,6.67,7.66,0,-63.4,5.64,30.397,0,6.41,0,1.194,1.79,7.36,0
7/17/2025,20:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,49.576,0,32.27,0,4.49,0,85.1,0,5.36,0,20.03,6.94,7.71,0,-66.4,5.65,30.373,0,11.52,0,1.195,1.93,7.93,0
7/17/2025,21:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,49.526,0,32.24,0,4.543,0,74.4,0,4.68,0,20.26,7.02,7.65,0,-62.6,5.65,30.367,0,5.53,0,1.199,1.24,5.07,0
7/17/2025,21:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,49.691,0,32.36,0,4.596,0,88,0,5.55,0,19.85,6.88,7.71,0,-66.3,5.65,30.211,0,7.54,0,1.209,2.22,9.11,0
7/17/2025,21:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,49.672,0,32.35,0,4.656,0,88,0,5.55,0,19.86,6.88,7.71,0,-66.5,5.65,30.206,0,7.41,0,1.202,2.04,8.38,0
7/17/2025,21:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,49.557,0,32.26,0,4.717,0,88.5,0,5.57,0,20.61,7.13,7.72,0,-66.7,5.65,30.316,0,9.72,0,1.199,2.07,8.5,0
7/17/2025,22:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,49.752,0,32.41,0,4.793,0,88.7,0,5.6,0,19.56,6.78,7.72,0,-66.8,5.65,30.159,0,8.7,0,1.198,2.14,8.79,0
7/17/2025,22:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,49.999,0,32.59,0,4.853,0,87.3,0,5.52,0,18.16,6.31,7.73,0,-67.2,5.65,29.977,0,13.88,0,1.2,2.5,10.25,0
7/17/2025,22:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,50.102,0,32.67,0,4.92,0,87.5,0,5.54,0,17.6,6.12,7.73,0,-67.5,5.65,29.884,0,14.21,0,1.194,2.49,10.25,0
7/17/2025,22:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,50.199,0,32.75,0,4.988,0,87.8,0,5.57,0,16.92,5.89,7.74,0,-68.2,5.65,29.771,0,18.66,0,1.201,2.77,11.37,0
7/17/2025,23:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,50.404,0,32.9,0,5.08,0,88.7,0,5.62,0,16.02,5.59,7.76,0,-69.1,5.65,29.674,0,19.32,0,1.207,3.07,12.62,0
7/17/2025,23:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,50.716,0,33.14,0,5.157,0,89.9,0,5.71,0,15.58,5.44,7.77,0,-70.2,5.65,29.51,0,12.68,0,1.199,2.32,9.51,0
7/17/2025,23:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,50.914,0,33.29,0,5.216,0,89.1,0,5.66,0,14.43,5.05,7.78,0,-70.5,5.65,29.403,0,16.29,0,1.194,2.59,10.66,0
7/17/2025,23:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,51.121,0,33.44,0,5.297,0,89.2,0,5.68,0,13.41,4.71,7.79,0,-71,5.65,29.326,0,22.17,0,1.2,3.28,13.5,0
7/18/2025,0:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,51.503,0,33.73,0,5.34,0,91.2,0,5.81,0,12.73,4.48,7.81,0,-72.5,5.65,29.085,0,15.51,0,1.205,2.72,11.19,0
7/18/2025,0:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,52.019,0,34.12,0,5.39,0,92,0,5.88,0,11.38,4.03,7.84,0,-74.2,5.65,28.803,0,12.91,0,1.198,2.37,9.75,0
7/18/2025,0:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,52.606,0,34.57,0,5.445,0,92.7,0,5.95,0,9.54,3.41,7.87,0,-76.1,5.65,28.383,0,11,0,1.205,3.01,12.36,0
7/18/2025,0:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,53.077,0,34.93,0,5.495,0,93.3,0,6.01,0,7.55,2.74,7.9,0,-77.8,5.65,28.014,0,12.3,0,1.205,2.74,11.24,0
7/18/2025,1:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,53.461,0,35.22,0,5.537,0,93.4,0,6.04,0,6,2.22,7.92,0,-79,5.65,27.668,0,13.64,0,1.208,2.5,10.29,0
7/18/2025,1:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,53.787,0,35.47,0,5.575,0,93.3,0,6.06,0,4.61,1.75,7.94,0,-79.9,5.65,27.376,0,14.3,0,1.207,2.41,9.91,0
7/18/2025,1:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.052,0,35.68,0,5.586,0,93.8,0,6.11,0,3.51,1.38,7.95,0,-80.7,5.65,27.149,0,15.4,0,1.193,2.43,10,0
7/18/2025,1:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.183,0,35.78,0,5.598,0,93.4,0,6.1,0,2.9,1.17,7.96,0,-81.1,5.65,26.936,0,13.27,0,1.205,2.46,10.12,0
7/18/2025,2:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.261,0,35.84,0,5.604,0,92.2,0,6.03,0,2.71,1.11,7.96,0,-81.1,5.65,26.784,0,13.36,0,1.199,2.29,9.42,0
7/18/2025,2:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.292,0,35.87,0,5.602,0,91.1,0,5.96,0,2.53,1.05,7.96,0,-80.9,5.65,26.727,0,14.05,0,1.193,2.1,8.63,0
7/18/2025,2:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.316,0,35.89,0,5.585,0,86.9,0,5.69,0,2.41,1.01,7.95,0,-80.2,5.65,26.694,0,6.91,0,1.199,1.89,7.78,0
7/18/2025,2:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.282,0,35.86,0,5.544,0,85.2,0,5.58,0,2.66,1.09,7.94,0,-79.5,5.65,26.719,0,7.84,0,1.202,1.39,5.69,0
7/18/2025,3:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,53.842,0,35.52,0,5.513,0,89.2,0,5.8,0,4.4,1.68,7.93,0,-79.4,5.65,27.257,0,7.03,0,1.196,1.61,6.62,0
7/18/2025,3:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,53.213,0,35.04,0,5.448,0,87.1,0,5.64,0,7.02,2.56,7.9,0,-77.4,5.65,27.739,0,12.64,0,1.199,1.95,7.99,0
7/18/2025,3:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,53.191,0,35.02,0,5.38,0,87,0,5.62,0,7.42,2.7,7.89,0,-76.9,5.65,27.809,0,7.02,0,1.199,2.79,11.45,0
7/18/2025,3:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,52.163,0,34.24,0,5.306,0,79.1,0,5.1,0,11.48,4.06,7.82,0,-72.5,5.65,28.238,0,6.64,0,1.203,1.48,6.09,0
7/18/2025,4:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,52.075,0,34.18,0,5.233,0,71.8,0,4.63,0,11.23,3.98,7.79,0,-70.6,5.65,28.293,0,11.73,0,1.205,1.8,7.4,0
7/18/2025,4:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,51.558,0,33.79,0,5.154,0,71.6,0,4.62,0,14.2,4.98,7.76,0,-68.9,5.65,28.392,0,9.18,0,1.194,1.56,6.42,0
7/18/2025,4:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,51.25,0,33.55,0,5.075,0,72.6,0,4.66,0,14.93,5.22,7.75,0,-68.2,5.65,28.733,0,14.14,0,1.192,1.85,7.59,0
7/18/2025,4:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,50.61,0,33.07,0,4.999,0,72.8,0,4.66,0,17.02,5.93,7.72,0,-66.6,5.65,29.091,0,14.47,0,1.212,1.64,6.72,0
7/18/2025,5:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,50.647,0,33.1,0,4.918,0,74.2,0,4.75,0,17.31,6.02,7.72,0,-66.7,5.65,29.014,0,11.25,0,1.202,1.72,7.05,0
7/18/2025,5:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,50.191,0,32.76,0,4.848,0,72.8,0,4.65,0,18.09,6.29,7.7,0,-65.8,5.65,29.305,0,12.28,0,1.193,1.75,7.2,0
7/18/2025,5:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,49.568,0,32.29,0,4.772,0,71.3,0,4.54,0,20.32,7.04,7.67,0,-64,5.65,29.591,0,12.52,0,1.2,1.59,6.53,0
7/18/2025,5:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,49.232,0,32.04,0,4.694,0,69,0,4.4,0,21.52,7.44,7.66,0,-62.9,5.65,29.629,0,13.5,0,1.2,1.61,6.61,0
7/18/2025,6:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,48.829,0,31.75,0,4.622,0,68,0,4.34,0,22.97,7.93,7.64,0,-62,5.65,29.718,0,12.87,0,1.21,1.52,6.25,0
7/18/2025,6:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,48.36,0,31.4,0,4.551,0,67.7,0,4.32,0,24.54,8.46,7.63,0,-61.6,5.65,29.827,0,12.56,0,1.209,1.49,6.11,0
7/18/2025,6:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,47.979,0,31.12,0,4.49,0,64.1,0,4.09,0,25.96,8.93,7.61,0,-59.8,5.65,29.854,0,11.92,0,1.194,1.62,6.63,0
7/18/2025,6:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,47.484,0,30.76,0,4.426,0,63.6,0,4.07,0,27.65,9.5,7.6,0,-59.7,5.65,29.919,0,14.65,0,1.201,1.62,6.64,0
7/18/2025,7:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,47.056,0,30.45,0,4.374,0,63.3,0,4.05,0,28.88,9.92,7.59,0,-59,5.65,29.969,0,19.9,0,1.205,1.59,6.53,0
7/18/2025,7:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,46.402,0,29.97,0,4.319,0,61.9,0,3.96,0,30.9,10.6,7.58,0,-58.3,5.65,30.071,0,12.42,0,1.2,1.62,6.63,0
7/18/2025,7:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,45.959,0,29.65,0,4.277,0,60.4,0,3.87,0,32.2,11.03,7.57,0,-57.6,5.65,30.141,0,11.66,0,1.193,1.71,7.01,0
7/18/2025,7:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,48.757,0,31.69,0,4.235,0,70.1,0,4.46,0,23.32,8.05,7.64,0,-62.2,5.65,29.869,0,8.96,0,1.198,1.57,6.44,0
7/18/2025,8:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,49.045,0,31.9,0,4.215,0,66.6,0,4.23,0,21.92,7.58,7.63,0,-61.2,5.65,29.878,0,8.68,0,1.2,1.59,6.52,0
7/18/2025,8:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,49.036,0,31.89,0,4.214,0,56.8,0,3.61,0,20.54,7.11,7.59,0,-59,5.65,29.882,0,15.27,0,1.203,1.86,7.64,0
7/18/2025,8:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,49.161,0,31.98,0,4.234,0,61.9,0,3.93,0,21.95,7.59,7.6,0,-59.2,5.65,29.914,0,9.42,0,1.198,1.49,6.11,0
7/18/2025,8:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,49.274,0,32.07,0,4.259,0,54.2,0,3.44,0,20.84,7.21,7.58,0,-58.2,5.65,29.937,0,10.43,0,1.195,1.14,4.66,0
7/18/2025,9:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,49.435,0,32.18,0,4.31,0,71.9,0,4.55,0,21.48,7.43,7.66,0,-63.1,5.65,29.985,0,9.2,0,1.193,1.59,6.52,0
7/18/2025,9:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,49.411,0,32.16,0,4.375,0,65.6,0,4.16,0,21.19,7.33,7.63,0,-61.1,5.65,29.992,0,12.51,0,1.199,1.56,6.42,0
7/18/2025,9:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,49.483,0,32.22,0,4.44,0,74.9,0,4.74,0,21.75,7.52,7.67,0,-64,5.65,30.033,0,11.31,0,1.2,1.55,6.35,0
7/18/2025,9:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,49.642,0,32.33,0,4.542,0,76.3,0,4.82,0,21.78,7.53,7.69,0,-64.8,5.65,30.128,0,9.72,0,1.207,1.77,7.27,0
7/18/2025,10:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,49.571,0,32.28,0,4.644,0,77.3,0,4.89,0,21.76,7.52,7.68,0,-64.4,5.65,30.058,0,10.47,0,1.2,1.76,7.21,0
7/18/2025,10:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,49.516,0,32.24,0,4.73,0,77.3,0,4.9,0,21.57,7.46,7.68,0,-64.4,5.66,29.987,0,13.49,0,1.202,1.86,7.66,0
7/18/2025,10:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,49.468,0,32.21,0,4.816,0,77.8,0,4.94,0,20.89,7.23,7.68,0,-64.6,5.65,29.932,0,15.16,0,1.208,1.86,7.66,0
7/18/2025,10:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,49.54,0,32.26,0,4.889,0,80,0,5.07,0,20.14,6.98,7.7,0,-65.4,5.66,29.946,0,16.24,0,1.211,2.01,8.25,0
7/18/2025,11:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,49.845,0,32.49,0,4.979,0,81.8,0,5.19,0,19.32,6.7,7.71,0,-66.3,5.65,29.851,0,11.61,0,1.209,1.92,7.87,0
7/18/2025,11:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,50.054,0,32.64,0,5.055,0,84.8,0,5.37,0,18.51,6.43,7.73,0,-67.3,5.66,29.874,0,10.24,0,1.206,1.75,7.18,0
7/18/2025,11:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,50.28,0,32.81,0,5.146,0,84.4,0,5.35,0,17.38,6.05,7.74,0,-67.8,5.65,29.736,0,13.37,0,1.203,2.25,9.23,0
7/18/2025,11:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,50.462,0,32.95,0,5.227,0,80.3,0,5.11,0,16.32,5.69,7.73,0,-67.3,5.65,29.498,0,16.16,0,1.193,1.99,8.17,0
7/18/2025,12:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,50.951,0,33.31,0,5.3,0,83.5,0,5.31,0,14.8,5.18,7.76,0,-69,5.65,29.409,0,15.09,0,1.208,1.98,8.15,0
7/18/2025,12:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,51.896,0,34.03,0,5.37,0,86.5,0,5.53,0,12.17,4.29,7.81,0,-72,5.65,28.877,0,15.33,0,1.202,2.49,10.23,0
7/18/2025,12:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,52.551,0,34.53,0,5.454,0,89.4,0,5.74,0,9.76,3.48,7.85,0,-74.4,5.65,28.314,0,17.04,0,1.197,2.8,11.5,0
7/18/2025,12:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,53.088,0,34.95,0,5.526,0,91.6,0,5.93,0,7.51,2.73,7.88,0,-76.4,5.65,27.663,0,14.37,0,1.201,3.39,13.94,0
7/18/2025,13:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,53.744,0,35.46,0,5.6,0,90.6,0,5.96,0,4.99,1.88,7.92,0,-78.5,5.59,26.571,0,17.72,0,1.204,3.49,14.33,0
7/18/2025,13:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.154,0,35.79,0,5.667,0,88.2,0,5.88,0,3.46,1.36,7.95,0,-80.1,5.58,25.686,0,17.21,0,1.197,3.6,14.78,0
7/18/2025,13:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.417,0,36,0,5.722,0,85.6,0,5.76,0,2.66,1.09,7.97,0,-81,5.52,25.005,0,15.03,0,1.199,3.09,12.68,0
7/18/2025,13:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.489,0,36.06,0,5.765,0,85.5,0,5.77,0,1.93,0.85,7.97,0,-81.5,5.5,24.884,0,11.04,0,1.199,2.51,10.33,0
7/18/2025,14:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.541,0,36.1,0,5.795,0,85.5,0,5.77,0,1.77,0.8,7.98,0,-81.6,5.53,24.848,0,10.4,0,1.204,2.73,11.24,0
7/18/2025,14:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.566,0,36.12,0,5.817,0,85.5,0,5.77,0,1.57,0.73,7.98,0,-81.8,5.52,24.814,0,9.44,0,1.209,2.36,9.7,0
7/18/2025,14:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.58,0,36.13,0,5.833,0,85.1,0,5.75,0,1.43,0.68,7.98,0,-81.9,5.53,24.76,0,8.1,0,1.208,2.82,11.6,0
7/18/2025,14:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.579,0,36.13,0,5.834,0,85,0,5.75,0,1.67,0.76,7.98,0,-81.9,5.52,24.733,0,8.85,0,1.197,2.81,11.53,0
7/18/2025,15:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.579,0,36.13,0,5.827,0,83.4,0,5.64,0,1.5,0.7,7.98,0,-81.6,5.53,24.718,0,10.13,0,1.194,3.25,13.38,0
7/18/2025,15:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.581,0,36.13,0,5.802,0,78.7,0,5.32,0,1.54,0.72,7.96,0,-80.5,5.53,24.729,0,7.28,0,1.201,2.92,12.02,0
7/18/2025,15:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.584,0,36.13,0,5.754,0,77.8,0,5.26,0,1.47,0.69,7.96,0,-80.5,5.53,24.751,0,14.66,0,1.192,3.26,13.39,0
7/18/2025,15:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.551,0,36.1,0,5.69,0,89.4,0,6,0,1.82,0.81,7.99,0,-82.4,5.52,25.173,0,5.95,0,1.2,2.37,9.75,0
7/18/2025,16:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.343,0,35.93,0,5.629,0,91.3,0,6.06,0,3.2,1.27,7.97,0,-81.5,5.52,25.897,0,7.05,0,1.202,1.94,7.95,0
7/18/2025,16:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,53.992,0,35.64,0,5.559,0,93.1,0,6.09,0,5.04,1.9,7.95,0,-80.3,5.57,26.819,0,10.33,0,1.202,2.22,9.11,0
7/18/2025,16:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,54.023,0,35.68,0,5.487,0,90.5,0,5.98,0,4.23,1.62,7.95,0,-80.3,5.6,26.223,0,10.59,0,1.199,2.56,10.5,0
7/18/2025,16:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,53.879,0,35.57,0,5.41,0,89.3,0,5.88,0,5.17,1.94,7.93,0,-79.1,5.6,26.519,0,10.15,0,1.198,2.64,10.84,0
7/18/2025,17:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,53.589,0,35.33,0,5.338,0,90.5,0,5.9,0,6.09,2.25,7.91,0,-78.1,5.6,27.169,0,12.36,0,1.212,2.35,9.66,0
7/18/2025,17:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,53.202,0,35.02,0,5.271,0,91.6,0,5.91,0,7.69,2.79,7.89,0,-76.8,5.6,27.939,0,11.82,0,1.198,2.44,10.01,0
7/18/2025,17:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,52.852,0,34.72,0,5.186,0,96.7,0,6.13,0,9.64,3.44,7.89,0,-77.3,5.65,29.11,0,9.46,0,1.207,2.26,9.29,0
7/18/2025,17:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,51.846,0,33.95,0,5.103,0,91.9,0,5.76,0,12.82,4.51,7.82,0,-73.2,5.65,30.039,0,15.51,0,1.203,2.12,8.73,0
7/18/2025,18:00, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,51.187,0,33.46,0,5.029,0,87.7,0,5.49,0,15.13,5.29,7.78,0,-70.4,5.65,30.289,0,14.23,0,1.197,2.14,8.78,0
7/18/2025,18:15, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,50.641,0,33.05,0,4.948,0,85.5,0,5.35,0,16.96,5.91,7.75,0,-68.8,5.65,30.505,0,14.85,0,1.204,2.14,8.81,0
7/18/2025,18:30, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,50.513,0,32.95,0,4.879,0,84.6,0,5.29,0,17.47,6.08,7.75,0,-68.9,5.65,30.616,0,15.55,0,1.199,1.98,8.12,0
7/18/2025,18:45, ,gtmsswq_16J102351_070925_050000.bin,San Sebastian,default user,0,50.112,0,32.65,0,4.814,0,84,0,5.24,0,18.96,6.58,7.73,0,-67.5,5.65,30.844,0,16.78,0,1.193,2.04,8.39,0
